https://starcraft.fandom.com/wiki/Dominion_Special_Forces,- Faction description(src) The Dominion Special Forces are a unit/branch of the armed forces of the Terran Dominion. They are outfitted with some of the best technology in the Dominion and make use of some of the greatest soldiers and hardware. The Special Forces are are brought in to make the best of bad situations. Their high-tech buildings have been engineered for stealth durability and performance under the most extreme conditions. (src) A Dominion Special Forces marine The Dominion Special Forces are an elite branch of the Terran Dominion devoted to covert ops missions and specialist assignments. The Dominion Special Forces often must go into situations where they are outnumbered and thus have to make use of some of the best technology the Dominion has to offer. Emperor Valerian Mengsk himself oversaw vast research grants and reforms to their organization. A Dominion Special Forces banshee The Dominion Special Forces have access to some exclusive vehicles including the Moirai-class battlecruiser. Other vehicles such as their cyclones and hellions are modified to suit specific environments and missions. The Dominion Special Forces also makes use of the latest in neosteel advancements allowing for more flexible version of transforming units such as thors and liberators. Their ravens are the pride of their force and supposedly can hear a Kel-Morian miner whispering two kilometers underground. While one's service in the Special Forces may not always last long many marines agree there's never a dull moment on the job. Dominion Special Forces structures The Dominion Special Forces utilize a number of advanced structures as well including powerful missile turrets improved engineering bays with advanced AI improved reactors and tech labs and advanced production structures. Powerful fusion cores four times as powerful as the standard model are utilized to field their battlecruisers. The advanced sensor towers they utilize once picked up a large moth which led to the destruction of a Mar Sara trading post and the scaling back of the sensitivity of their towers. The Dominion Special Forces once had a covert operation result in considerable losses resulting in the force using a greater number of medivac dropships. After the End War the special forces took part in the recovery of xel'naga construct remnants leading to advancements in neosteel design. They were also able to pilfer protoss nanotech to upgrade their tech labs. Dominion Special Forces skins The Dominion Special Forces are available in StarCraft II as skins from the BlizzCon 2017 War Chest. A number of their skins are taken from the Covert Ops Crew. Dominion Special Forces building skins were introduced in the Katowice 2019 War Chest.
https://starcraft.fandom.com//community.fandom.com/wiki/Community_Central,What do you want to do?
https://starcraft.fandom.com//community.fandom.com/wiki/Special:CreateNewWiki,What do you want to do?
https://starcraft.fandom.com//starcraft.fandom.com/wiki/StarCraft_Wiki,What do you want to do?
https://starcraft.fandom.com/wiki/StarCraft_Wiki,"Herald of Amon Samir Duran and Emil Narud were but two of the many guises used by an enigmatic xel’naga loyal to the rogue xel’naga Amon. Even after his master’s banishment into the Void Duran manipulated the powers of the terrans protoss and zerg in order to create the mighty hybrid and pulled Amon back into the universe to finish his quest to end the xel’naga’s Infinite Cycle. (more...) The StarCraft franchise is a series of real-time strategy (RTS) computer games developed by Blizzard Entertainment. It is similar to Blizzard's previous hit franchise Warcraft except that it has a space opera setting rather than a high fantasy setting. StarCraft was the best selling video game of 1998 and was so successful that Blizzard estimated in 2004 that 9.5 million copies had been sold since its release (4.5 million copies in South Korea) making it the third best-selling computer game in history. StarCraft is praised for being a benchmark of RTS for its depth intensity and balanced races. The main storyline of the series revolves around a war between three galactic species: the protoss (a race of humanoid religious warriors) the zerg (vile insect-like aliens who share a hive mind) and the terrans (initially descendants of human prisoners from Earth). The sequel StarCraft II is a trilogy with each ""chapter"" focusing on one of the three species. Welcome to the StarCraft Wiki! When adding references you must follow the referencing guidelines. Unit stats no longer need references. Lore mission and other references can be found at the citation index. There's a collection of new and interesting images being added to the wiki. When uploading images you must follow the image policy especially when it comes to providing a source for the image. Fan art is not tolerated. Warning: the wiki contains spoilers for the StarCraft series of games and books. Please report bad ads. This includes ads promoting software piracy and hacks. Go to these sites for info or for help with your own wiki! Age of Empires • Battle Brothers • Bloons • Bomberman • Boom Beach • Castle Clash • Civilization • Clash of Clans • Command & Conquer • Company of Heroes • Dawn of War • Dungeon Keeper • Edain • Fire Emblem • Homeworld • Insaniquarium • Iron Harvest • KanColle • Metal Slug Attack • Pac-Man • Plants vs. Zombies • Politics & War • Royal Revolt 2 • Shining • StarCraft • Supreme Commander • Total War • Victory Belles • Wargame • Warhammer Fantasy • We Happy Few • Worms Want your community included? See how!"
https://starcraft.fandom.com/wiki/StarCraft_Wiki:Community_Portal,
https://starcraft.fandom.com/wiki/StarCraft_Wiki:Languages,"StarCraft Wiki languages: If your language is not listed above and you want to start a StarCraft wiki in your language go to the Wikia's wiki creation page put ""StarCraft"" in the name field put ""starcraft"" in the web address field choose ""Gaming"" in the category field and choose the language of your choice from the list-box then click ""Create a new wiki"" at the bottom. Then continue to follow the process until your new wiki is up and running and come back to edit this page and add a link to it."
https://starcraft.fandom.com/wiki/Forum:Index,Welcome to the forum! Please click below to go to the help desk or the watercooler.
https://starcraft.fandom.com/wiki/StarCraft_Wiki:Citation_index,The following are article references listed here for convenience. This is not an exhaustive list. For other types of references see the referencing policy.
https://starcraft.fandom.com/wiki/Category:Games,All items (29)
